,X,Y,Speed,Boosts,Mud_0,Mud_1,Mud_2,Mud_3,Speed_0,Speed_1,Speed_2,Speed_3,Move,Mud_Through,Objective
52270,187,3,9,1,2,1,1,3,0,0,0,0,1,0,1
52271,195,2,9,1,3,1,1,5,0,0,0,0,0,1,1
52272,204,2,8,1,6,0,1,3,0,0,0,0,3,0,6
52273,219,2,15,0,5,1,2,3,0,0,0,0,1,0,10
52274,233,1,15,0,3,2,2,1,0,0,0,0,0,2,10
52275,248,1,8,0,2,0,1,1,0,0,0,0,0,0,4
52276,257,1,9,0,3,0,3,0,0,0,0,0,0,0,6
52277,266,1,9,0,2,1,3,0,0,0,0,0,0,0,5
52278,275,1,9,0,2,2,2,0,1,0,1,0,0,1,9
52279,284,1,8,0,1,1,4,1,1,0,1,0,2,0,5
52280,291,2,8,1,3,1,5,2,1,0,0,0,0,3,5
52281,300,2,3,1,3,1,2,2,0,0,0,0,3,2,1
52282,315,2,8,0,3,0,1,0,0,0,0,0,0,0,5
52283,324,2,9,0,3,3,3,1,0,0,0,0,0,0,5
52284,333,2,9,0,1,3,5,1,0,0,0,0,2,1,5
52285,341,3,8,0,0,2,3,0,0,0,0,0,0,0,4
52286,350,3,9,0,0,1,3,1,0,0,0,0,0,0,6
52287,359,3,9,0,0,1,2,1,0,0,0,0,0,0,5
52288,368,3,9,0,0,1,4,2,0,0,0,0,0,1,6
52289,377,3,8,0,2,3,2,1,0,0,0,0,0,0,5
52290,386,3,9,0,4,3,1,2,0,0,0,0,0,1,6
52291,395,3,8,0,3,3,0,2,0,0,0,0,0,1,8
52292,404,3,8,0,2,4,0,3,0,0,0,0,0,1,5
52293,413,3,8,0,2,2,1,2,0,0,0,0,0,2,4
52294,422,3,6,0,2,0,2,2,0,0,0,0,0,0,4
52295,430,3,8,0,4,2,3,4,1,0,0,1,0,0,4
52296,439,3,9,0,3,4,5,4,1,0,0,1,1,1,0
52297,447,2,8,0,4,6,4,0,0,0,0,1,2,0,4
52298,454,3,8,1,3,6,2,2,0,0,0,0,3,0,1
52299,469,3,15,0,1,4,1,2,0,0,0,1,0,2,9
52300,484,3,8,1,2,4,1,0,0,1,0,0,3,0,5
52301,499,3,15,0,0,4,2,1,0,0,1,0,1,1,9
52302,513,2,9,1,2,4,2,3,0,0,0,0,0,1,0
52303,522,2,8,1,2,5,1,5,0,0,0,0,0,1,5
52304,531,2,8,1,2,2,0,3,0,0,1,0,3,0,4
52305,546,2,15,1,2,2,2,2,0,0,0,0,2,2,10
52306,560,3,8,1,1,1,3,1,0,0,0,0,0,0,1
52307,569,3,9,1,1,1,2,1,0,0,0,0,0,1,7
52308,578,3,8,1,1,1,2,0,0,0,0,0,3,0,5
52309,593,3,15,0,0,1,4,2,0,0,0,0,0,2,10
52310,608,3,8,0,0,1,1,0,0,0,0,0,0,0,3
52311,617,3,9,0,2,1,2,0,0,1,0,0,1,0,8
52312,625,2,9,0,2,2,2,0,0,1,0,0,1,0,0
52313,633,1,9,1,2,2,2,1,0,0,0,0,0,2,6
52314,642,1,6,1,2,1,0,3,0,0,0,0,3,0,4
52315,657,1,15,0,3,1,3,4,1,0,1,1,0,1,9
52316,672,1,9,0,2,4,3,0,0,1,1,0,2,1,8
52317,680,2,8,1,2,4,3,2,0,1,0,0,0,2,1
52318,689,2,6,1,5,4,1,3,0,0,0,0,0,1,4
52319,697,2,6,1,4,3,0,2,0,0,0,0,3,0,5
52320,712,2,15,0,1,5,1,4,0,0,0,0,0,1,10
52321,727,2,9,0,1,3,3,1,1,0,0,0,1,1,5
52322,735,1,8,0,1,3,2,0,1,0,0,0,1,1,0
52323,742,0,6,0,0,2,2,0,2,1,0,1,0,0,2
52324,750,0,8,1,0,1,3,0,1,1,0,1,3,0,4
52325,765,0,15,1,1,2,1,0,0,0,0,0,0,1,9
52326,780,0,9,1,2,2,1,2,0,1,0,0,0,0,0
52327,789,0,9,1,2,0,3,1,0,1,0,0,2,0,0
52328,797,1,9,2,1,0,2,2,0,0,0,0,3,0,0
52329,812,1,15,1,1,0,6,1,0,1,0,1,0,0,4
52330,827,1,15,2,0,0,4,2,0,0,0,0,0,0,9
52331,842,1,15,2,2,1,2,2,0,0,0,0,0,0,10
52332,857,1,15,2,0,1,3,1,0,1,0,1,0,1,10
52333,872,1,9,3,0,4,2,1,0,0,0,0,3,4,8
52334,887,1,3,2,1,2,4,1,0,0,0,0,3,1,6
52335,902,1,9,1,3,4,4,1,0,0,0,0,0,1,6
52336,911,1,8,1,4,4,4,2,0,0,0,0,0,3,9
52337,920,1,3,1,3,3,3,2,0,0,0,0,3,1,2
52338,935,1,9,0,3,2,2,1,0,0,0,1,0,2,5
52339,944,1,6,0,3,2,4,1,1,0,0,0,0,0,4
52340,952,1,8,0,2,3,5,3,1,0,0,0,1,0,4
52341,959,0,8,1,3,3,4,3,0,1,0,0,0,2,6
52342,968,0,6,1,2,1,4,1,0,1,0,0,3,1,5
52343,983,0,9,0,3,0,2,0,0,0,0,0,0,1,9
52344,992,0,8,0,2,2,2,1,0,0,1,0,2,0,5
52345,999,1,8,0,0,2,4,1,0,1,1,0,0,2,3
52346,1008,1,6,0,0,0,4,0,0,1,0,0,0,0,2
52347,1016,1,8,0,0,1,3,1,0,1,0,0,0,0,0
52348,1025,1,9,1,0,2,3,1,0,0,0,0,1,0,7
52349,1033,0,9,1,0,1,2,1,0,0,0,0,3,0,9
52350,1048,0,15,0,2,3,2,1,0,1,0,0,0,2,5
52351,1063,0,8,0,2,1,1,2,0,1,0,0,2,1,0
52352,1070,1,6,1,0,2,3,2,0,0,0,0,3,0,4
52353,1085,1,15,0,3,4,2,1,0,0,0,0,1,0,9
52354,1099,0,15,0,4,1,0,2,0,1,0,0,2,1,9
52355,1113,1,9,0,2,2,1,3,0,1,1,0,0,1,5
52356,1122,1,8,1,2,2,2,4,0,0,1,1,0,1,1
52357,1131,1,8,1,2,1,2,3,0,0,0,1,0,1,1
52358,1140,1,8,1,2,0,2,2,0,0,0,0,3,0,0
52359,1155,1,15,0,2,2,0,4,0,0,0,0,2,0,9
52360,1169,2,15,0,2,1,1,1,0,0,1,0,0,0,9
52361,1184,2,15,1,1,1,1,1,0,0,0,0,0,1,6
52362,1199,2,9,1,2,1,4,2,0,0,0,0,1,1,6
52363,1207,1,8,1,0,0,3,2,0,0,0,0,3,0,9
52364,1222,1,15,0,2,4,2,2,0,0,0,0,2,1,10
52365,1236,2,9,0,2,2,4,5,0,0,0,0,1,2,5
52366,1244,1,6,0,2,0,5,5,0,0,0,0,0,0,3
52367,1252,1,8,0,3,0,4,5,0,0,0,0,0,0,4
52368,1261,1,9,0,2,0,2,3,0,0,0,0,0,0,5
52369,1270,1,9,0,0,0,2,3,0,0,0,0,0,0,6
52370,1279,1,9,0,0,1,3,1,0,0,0,0,0,0,5
52371,1288,1,9,0,1,1,2,1,0,0,0,1,2,1,9
52372,1296,2,8,0,1,0,2,3,0,0,0,1,2,0,0
52373,1303,3,8,1,1,0,1,3,0,0,0,0,0,3,1
52374,1312,3,3,1,2,1,0,0,0,0,0,0,3,0,1
52375,1327,3,15,0,2,2,0,0,0,0,0,0,0,0,10
52376,1342,3,15,0,2,4,0,2,0,0,0,0,1,0,10
52377,1356,2,15,0,2,3,4,1,1,0,0,0,0,1,10
52378,1371,2,9,0,0,2,3,2,0,1,0,0,2,0,5
52379,1379,3,9,0,3,3,2,3,0,1,0,0,1,0,5
52380,1387,2,9,0,3,2,3,3,0,1,0,0,1,1,5
52381,1395,1,8,1,2,3,2,3,0,0,0,0,0,1,4
52382,1404,1,8,1,1,3,3,2,1,1,0,0,3,2,0
52383,1419,1,8,1,0,4,4,3,1,0,0,0,1,0,8
52384,1426,0,8,2,1,3,3,3,0,0,1,0,3,0,2
52385,1441,0,15,1,3,2,2,3,0,0,1,0,0,3,10
52386,1456,0,6,1,0,2,3,1,0,1,0,0,3,0,6
52387,1471,0,15,0,0,2,1,1,0,0,0,0,0,0,10
52388,0,0,5,0,1,3,0,0,0,0,0,0,0,0,4
52389,6,0,6,0,2,5,2,1,0,1,1,0,0,0,3
52390,14,0,8,0,3,4,5,3,1,1,1,0,0,2,7
52391,23,0,6,0,2,6,6,4,1,0,0,0,0,0,3
52392,31,0,8,1,2,4,3,4,0,0,0,0,0,2,5
52393,40,0,6,1,2,1,1,3,0,0,0,0,3,1,4
52394,55,0,9,0,3,1,0,3,1,0,0,0,0,1,0
52395,64,0,8,1,3,0,1,3,0,1,0,0,2,0,0
52396,71,1,8,1,2,0,2,1,0,1,0,0,3,0,3
52397,86,1,15,1,0,0,3,2,0,1,0,0,0,0,9
52398,101,1,15,1,1,2,3,2,1,1,2,1,2,2,10
52399,115,2,8,3,2,2,2,2,0,0,0,0,3,1,7
52400,130,2,9,2,3,1,3,2,2,0,0,0,3,2,7
52401,145,2,8,1,1,2,2,3,0,1,0,0,0,1,1
52402,154,2,8,1,1,2,1,2,0,1,0,0,0,1,4
52403,163,2,8,1,3,1,2,2,0,0,0,0,3,0,2
52404,178,2,15,0,3,2,3,1,0,0,1,1,2,1,8
52405,192,3,9,1,1,3,1,2,0,0,2,0,1,0,6
52406,200,2,9,3,2,0,1,2,0,0,0,0,3,1,8
52407,215,2,9,2,1,2,3,5,0,0,0,0,3,2,2
52408,230,2,8,1,1,0,3,3,0,0,0,0,1,0,10
52409,237,1,8,1,0,0,2,2,0,1,0,0,3,0,4
52410,252,1,15,0,3,5,1,1,0,2,0,0,0,5,9
52411,267,1,3,1,2,1,1,4,0,1,0,0,3,1,1
52412,282,1,9,1,2,2,0,2,0,0,0,0,2,0,7
52413,290,2,9,1,2,3,2,2,0,0,0,0,3,0,6
52414,305,2,15,0,0,2,3,5,1,0,0,0,1,2,9
52415,319,1,8,0,2,1,3,1,0,0,1,0,0,0,3
52416,328,1,9,0,2,1,2,3,0,0,1,0,2,0,0
52417,336,2,9,1,1,0,3,3,0,0,0,0,1,0,9
52418,344,1,9,1,2,2,2,2,0,0,0,0,3,0,7
52419,359,1,15,0,1,4,1,3,0,1,0,1,0,3,10
52420,374,1,6,1,2,3,3,4,0,0,0,0,3,2,4
52421,389,1,8,0,2,2,3,2,0,0,0,1,0,1,8
52422,398,1,8,0,2,3,1,2,1,0,0,1,0,0,7
52423,407,1,9,0,3,3,1,3,1,0,0,1,1,2,6
52424,415,0,6,0,2,4,2,3,1,0,0,0,0,1,4
52425,423,0,6,1,2,3,2,0,0,1,0,0,3,2,5
52426,438,0,8,0,2,4,1,1,0,0,0,0,0,1,4
52427,447,0,8,0,2,4,1,2,0,0,0,0,0,1,8
52428,456,0,8,0,2,1,2,3,0,0,0,0,0,0,5
52429,465,0,9,0,2,3,3,2,0,0,0,0,0,2,5
52430,474,0,6,0,0,4,5,1,0,0,0,0,0,0,3
52431,482,0,8,0,0,4,6,1,0,0,0,0,0,0,4
52432,491,0,9,0,2,3,4,2,0,0,0,0,0,0,4
52433,500,0,9,0,4,1,3,3,0,0,1,0,2,0,5
52434,508,1,9,0,3,3,2,5,0,0,1,0,2,0,8
52435,516,2,9,1,1,3,3,2,0,0,1,0,3,2,7
52436,531,2,8,1,3,1,4,2,0,1,0,0,0,2,6
52437,540,2,6,1,2,1,3,2,0,1,0,0,3,2,6
52438,555,2,8,0,2,0,3,4,0,0,0,0,0,1,5
52439,564,2,8,0,0,2,2,4,0,0,0,0,0,2,4
52440,573,2,6,0,2,2,0,2,0,0,0,0,0,0,4
52441,581,2,8,0,3,2,2,3,0,0,0,0,0,0,4
52442,590,2,9,0,1,2,3,1,1,1,0,0,0,1,4
52443,599,2,8,0,0,1,3,2,1,1,0,0,1,0,4
52444,606,1,8,1,1,2,2,2,1,0,0,0,0,0,0
52445,615,1,9,1,1,6,2,1,1,0,0,0,1,1,6
52446,623,0,8,1,1,7,1,0,1,0,0,0,3,0,8
52447,638,0,15,1,2,6,1,1,0,0,0,0,0,2,6
52448,653,0,8,1,1,1,3,1,0,0,0,1,2,1,4
52449,660,1,6,1,1,0,2,2,0,0,0,1,3,0,1
52450,675,1,15,0,3,1,3,2,0,1,0,0,0,1,10
52451,690,1,9,1,1,0,2,1,1,0,0,0,3,0,6
52452,705,1,15,0,2,2,1,0,0,0,0,0,0,2,10
52453,720,1,8,0,1,0,2,2,0,0,1,0,0,0,7
52454,729,1,9,0,1,3,2,2,0,0,1,0,0,0,9
52455,738,1,9,0,4,3,5,4,1,0,1,0,2,2,6
52456,746,2,6,1,4,2,4,4,1,0,0,1,0,2,4
52457,754,2,3,1,3,1,2,3,1,0,0,1,3,2,4
52458,769,2,8,0,2,3,2,1,0,0,0,0,0,0,5
52459,778,2,9,0,0,3,3,2,0,0,0,0,0,2,8
52460,787,2,6,0,2,3,1,4,0,1,0,0,0,0,4
52461,795,2,8,0,4,2,2,2,0,1,0,0,1,1,5
52462,802,1,6,1,5,3,1,3,0,0,0,0,3,2,5
52463,817,1,8,0,0,3,0,2,0,1,0,0,0,1,5
52464,826,1,8,0,0,4,0,3,0,1,0,0,0,2,4
52465,835,1,6,1,0,2,0,2,0,0,0,0,3,2,4
52466,850,1,8,0,0,2,1,1,0,0,0,0,0,0,4
52467,859,1,9,0,0,3,3,1,0,0,0,0,1,0,5
52468,867,0,9,0,0,1,3,1,0,0,0,0,0,0,6
52469,876,0,9,0,1,3,5,2,0,0,0,1,0,0,6
52470,885,0,9,0,2,3,6,3,0,0,0,1,0,1,6
52471,894,0,8,0,2,2,2,1,0,0,0,0,0,1,4
52472,903,0,8,0,1,2,2,0,0,0,0,0,0,1,4
52473,912,0,8,0,3,1,1,1,0,0,0,0,0,0,5
52474,921,0,9,0,4,2,2,2,1,0,0,0,2,0,4
52475,929,1,9,0,1,4,2,2,1,1,0,0,1,1,4
52476,937,0,8,0,1,2,2,3,1,1,0,0,0,0,3
52477,946,0,9,1,1,2,1,4,1,2,0,0,2,1,6
52478,954,1,8,2,0,2,1,2,1,1,0,0,3,2,9
52479,969,1,8,2,0,3,0,0,0,0,0,0,3,2,10
52480,984,1,8,1,3,3,1,1,0,0,0,0,0,2,10
52481,993,1,6,1,3,4,3,1,0,0,0,0,3,3,6
52482,1008,1,6,0,2,3,4,1,0,0,0,0,0,2,5
52483,1016,1,3,0,2,3,1,1,0,0,0,0,0,0,3
52484,1022,1,6,0,1,3,2,0,0,0,0,0,1,0,4
52485,1027,0,6,0,2,3,2,0,0,0,0,0,0,1,4
52486,1035,0,6,0,2,1,1,2,0,0,0,0,0,0,3
52487,1043,0,8,0,3,0,2,4,0,0,0,0,2,0,4
52488,1050,1,8,0,2,1,2,3,0,0,0,0,0,0,4
52489,1059,1,9,0,1,2,1,4,0,0,0,0,0,0,6
52490,1068,1,9,0,2,4,1,3,0,0,0,0,2,0,9
52491,1076,2,9,0,4,3,1,3,0,0,0,0,0,1,6
52492,1085,2,8,0,2,3,3,2,1,0,0,0,1,1,4
52493,1092,1,6,0,2,2,4,1,1,0,0,0,0,0,2
52494,1100,1,8,0,1,4,3,1,1,0,0,0,1,0,4
52495,1107,0,8,1,1,3,2,1,0,0,0,0,0,0,5
52496,1116,0,9,1,1,3,1,2,0,0,0,0,0,1,6
52497,1125,0,8,1,4,2,3,3,0,0,0,0,3,1,5
52498,1140,0,9,0,4,0,2,2,0,0,0,1,2,0,6
52499,1148,1,9,0,3,1,4,1,0,0,0,1,0,0,6
52500,1157,1,9,0,3,3,5,1,0,0,0,0,0,1,6
52501,1166,1,8,0,1,5,4,1,0,0,0,0,1,0,5
52502,1173,0,8,0,2,6,3,2,0,0,0,0,0,1,5
52503,1182,0,8,0,3,5,0,1,0,0,0,0,0,1,8
52504,1191,0,8,0,4,5,1,0,0,0,0,0,0,1,7
52505,1200,0,8,0,5,5,2,0,0,0,1,1,2,1,4
52506,1207,1,6,0,3,5,2,2,2,0,2,1,2,0,4
52507,1212,2,6,1,4,5,3,2,2,0,1,1,3,2,4
52508,1227,2,8,1,2,2,2,1,0,0,0,0,2,1,6
52509,1234,3,6,1,2,3,3,1,0,0,0,0,3,1,4
52510,1249,3,9,0,1,2,2,2,0,0,0,1,0,1,5
52511,1258,3,8,0,1,2,0,1,0,0,0,1,0,0,0
52512,1267,3,9,0,1,2,1,1,0,0,0,1,0,1,9
52513,1276,3,8,1,2,3,2,1,0,0,0,0,3,0,6
52514,1291,3,15,0,4,5,2,3,0,0,0,0,0,3,10
52515,1306,3,6,0,4,3,3,0,0,0,0,0,0,0,3
52516,1314,3,8,0,3,3,4,0,0,0,0,0,0,0,4
52517,1323,3,9,0,3,1,4,0,0,0,0,0,0,0,5
52518,1332,3,9,0,2,1,1,3,0,0,0,0,0,0,6
52519,1341,3,9,0,0,3,2,5,1,0,1,0,1,0,5
52520,1349,2,9,0,0,3,3,2,1,0,1,0,0,1,8
52521,1358,2,8,0,0,2,3,1,1,0,1,0,0,1,4
52522,1367,2,8,1,0,1,4,2,0,0,0,1,1,1,5
52523,1374,1,6,1,0,1,4,1,0,1,0,1,3,1,4
52524,1389,1,9,0,2,2,3,3,0,1,0,0,0,1,5
52525,1398,1,8,1,4,2,2,2,0,0,0,0,0,1,4
52526,1407,1,8,1,5,2,4,2,0,0,0,0,0,1,5
52527,1416,1,8,1,4,1,3,2,0,0,0,0,0,0,4
52528,1425,1,9,1,3,2,1,1,0,1,1,0,3,2,5
52529,1440,1,8,1,1,1,2,1,0,0,2,0,2,0,0
52530,1447,2,8,2,1,1,2,1,0,0,1,0,3,2,10
52531,1462,2,8,2,2,3,1,3,0,0,0,0,3,0,10
52532,1477,2,15,1,1,3,2,2,0,0,0,0,0,2,10
52533,0,0,5,0,3,0,3,3,1,0,0,0,2,0,5
52534,4,1,5,0,3,0,3,4,1,0,0,0,0,0,3
52535,10,1,6,0,1,0,4,4,1,0,0,0,1,1,3
52536,15,0,3,0,1,0,5,5,1,0,0,0,0,0,0
52537,21,0,6,1,1,1,3,2,0,0,0,0,3,1,6
52538,36,0,9,0,2,1,0,1,0,0,0,0,0,0,9
52539,45,0,9,0,3,3,1,0,1,0,0,0,0,2,9
52540,54,0,6,0,3,2,2,2,1,0,0,0,0,1,0
52541,62,0,6,0,2,3,2,3,1,0,1,0,0,2,5
52542,70,0,3,1,2,3,1,2,0,0,1,0,3,0,6
52543,85,0,15,0,5,5,0,1,0,0,1,0,0,3,10
52544,100,0,6,0,4,4,0,0,0,0,0,0,0,2,9
52545,108,0,3,0,3,3,1,0,0,1,0,0,0,0,5
52546,114,0,6,0,3,4,4,1,1,1,0,0,0,2,4
52547,122,0,3,0,1,1,5,3,1,2,0,0,2,0,0
52548,124,1,3,0,1,1,5,3,1,2,0,0,0,0,0
52549,130,1,6,1,0,3,3,3,1,1,1,0,3,1,1
52550,145,1,9,1,0,5,2,2,0,0,1,0,1,0,5
52551,153,0,9,1,0,3,3,3,0,0,0,0,3,0,6
52552,168,0,15,0,1,1,0,1,0,1,0,0,2,1,9
52553,182,1,9,1,2,3,1,2,0,0,0,0,0,1,6
52554,191,1,8,1,4,2,2,2,0,0,0,0,0,2,6
52555,200,1,6,1,4,2,1,1,0,0,0,0,3,1,4
52556,215,1,9,0,0,1,4,3,0,0,0,0,0,1,6
52557,224,1,8,0,0,1,4,4,0,0,0,0,0,0,5
52558,233,1,9,0,1,2,2,2,0,0,0,0,0,1,4
52559,242,1,8,0,2,1,1,0,0,1,0,0,0,1,4
52560,251,1,8,0,4,1,2,0,0,1,0,0,0,0,0
52561,260,1,9,1,4,1,3,1,0,0,0,0,0,1,6
52562,269,1,8,1,3,0,5,1,0,0,0,0,3,0,5
52563,284,1,15,0,1,1,2,2,1,0,1,1,0,1,9
52564,299,1,9,0,3,2,1,2,1,0,0,0,1,1,6
52565,307,0,8,1,4,2,3,1,0,1,0,0,0,2,5
52566,316,0,6,1,2,0,2,1,0,1,0,0,3,2,4
52567,331,0,8,0,0,0,1,2,0,0,0,0,0,0,4
52568,340,0,9,0,3,1,4,1,0,0,0,0,0,0,9
52569,349,0,9,0,5,4,5,0,0,0,0,0,2,0,9
52570,357,1,9,0,3,4,4,0,0,0,0,0,1,2,9
52571,365,0,6,0,3,1,3,1,0,0,0,0,0,1,5
52572,373,0,6,0,2,1,1,1,0,0,0,1,0,1,4
52573,381,0,6,0,1,1,1,1,0,0,0,1,0,1,4
52574,389,0,6,0,2,1,2,1,0,0,0,0,0,0,4
52575,397,0,8,0,2,1,3,2,1,0,0,0,0,1,4
52576,406,0,8,0,2,3,3,1,1,0,0,0,0,1,0
52577,415,0,8,0,1,3,1,0,1,0,0,0,0,1,4
52578,424,0,8,1,0,4,0,1,0,0,0,0,3,0,6
52579,439,0,15,0,1,2,1,2,0,0,0,0,0,1,10
52580,454,0,9,0,1,2,4,1,0,0,0,1,0,1,4
52581,463,0,8,0,0,2,2,1,1,0,0,0,0,0,0
52582,472,0,9,0,0,1,1,2,1,0,0,0,0,0,6
52583,481,0,9,1,2,2,1,2,0,0,0,0,3,0,6
52584,496,0,15,0,2,1,3,0,0,0,0,0,0,2,10
52585,511,0,8,0,1,3,4,2,0,0,0,0,0,0,5
52586,520,0,9,0,3,3,3,2,0,0,0,0,0,0,8
52587,529,0,9,0,3,4,4,1,0,1,0,0,2,1,9
52588,537,1,8,0,1,6,5,1,0,1,0,0,0,2,8
52589,546,1,6,1,2,6,3,2,0,0,0,0,0,3,6
52590,554,1,3,1,2,4,3,2,0,0,0,0,3,3,2
52591,569,1,6,0,3,3,5,0,0,0,1,0,0,1,8
52592,577,1,6,0,3,2,4,1,0,0,1,0,0,0,3
52593,585,1,8,0,1,3,3,1,0,0,1,0,2,2,4
52594,592,2,3,1,2,1,1,0,0,0,0,0,3,1,2
52595,607,2,9,0,0,1,1,2,0,0,0,0,0,0,5
52596,616,2,9,0,0,0,1,2,0,0,0,0,0,1,8
52597,625,2,8,0,2,1,1,2,0,0,0,1,0,0,0
52598,634,2,9,0,4,2,1,2,0,0,1,1,2,2,6
52599,642,3,6,1,3,4,2,1,0,0,1,0,3,0,4
52600,657,3,15,0,2,3,4,2,0,1,0,0,0,2,10
52601,672,3,8,0,0,0,3,2,0,0,0,0,0,0,10
52602,681,3,9,0,0,2,4,4,0,0,0,0,0,2,9
52603,690,3,6,0,1,5,2,4,0,0,0,0,0,2,9
52604,698,3,3,0,2,5,2,2,0,0,0,0,0,0,3
52605,704,3,6,0,2,3,4,3,0,0,0,0,0,2,5
52606,712,3,3,0,2,3,5,1,0,0,0,0,0,0,1
52607,718,3,6,0,1,4,5,1,0,0,0,0,0,1,4
52608,726,3,6,0,0,3,3,0,0,0,1,0,0,0,3
52609,734,3,8,0,1,2,1,1,0,1,1,0,1,0,3
52610,741,2,8,0,2,3,2,1,0,1,2,0,0,1,0
52611,750,2,8,1,1,2,1,3,0,0,1,0,3,1,8
52612,765,2,9,1,0,1,1,2,0,0,1,0,3,0,10
52613,780,2,15,1,1,0,3,0,0,0,0,0,0,3,10
52614,795,2,6,1,5,2,4,1,0,0,1,0,3,3,5
52615,810,2,6,0,3,2,3,3,0,0,1,0,0,1,3
52616,818,2,6,1,2,1,2,3,1,0,0,0,3,2,5
52617,833,2,8,0,2,1,1,2,1,0,0,0,0,0,7
52618,842,2,9,0,1,1,2,3,1,0,0,0,1,1,6
52619,850,1,8,0,3,1,2,1,1,0,0,0,1,1,5
52620,857,0,6,1,2,3,0,1,0,0,0,0,3,2,6
52621,872,0,8,0,3,3,2,4,0,0,0,0,0,1,5
52622,881,0,8,0,3,2,2,5,0,0,0,0,0,2,5
52623,890,0,6,0,1,2,2,2,0,0,0,0,0,0,5
52624,898,0,8,0,2,2,1,0,0,0,1,0,2,0,7
52625,905,1,8,0,2,3,3,2,0,0,2,0,2,1,6
52626,912,2,6,0,3,3,3,3,0,0,3,0,0,1,2
52627,920,2,6,1,3,3,2,2,0,0,2,0,0,1,3
52628,928,2,6,2,3,1,2,1,0,0,1,0,3,2,6
52629,943,2,8,2,3,3,3,2,0,0,0,0,3,1,6
52630,958,2,9,1,6,4,3,2,0,0,1,0,3,3,7
52631,973,2,6,1,1,2,2,6,0,0,0,0,3,1,4
52632,988,2,9,0,2,3,1,6,0,0,0,0,0,1,6
52633,997,2,8,0,3,5,2,2,0,0,0,0,0,0,5
52634,1006,2,9,0,3,5,2,0,0,0,0,0,0,1,6
52635,1015,2,8,0,3,2,2,0,0,0,0,0,0,1,4
52636,1024,2,8,0,4,1,1,2,0,0,0,0,0,1,4
52637,1033,2,8,0,2,1,2,3,0,0,0,0,0,0,3
52638,1042,2,9,0,1,1,3,5,1,0,0,0,1,0,8
52639,1050,1,9,0,2,2,2,4,1,0,0,0,1,0,0
52640,1058,0,9,1,2,2,5,2,0,0,0,0,0,2,1
52641,1067,0,6,1,0,0,4,1,0,0,0,0,3,0,4
52642,1082,0,15,0,0,3,4,0,0,0,0,0,0,0,10
52643,1097,0,15,0,2,3,7,1,0,0,0,0,0,1,9
52644,1112,0,9,0,1,3,3,2,1,0,0,0,0,1,5
52645,1121,0,8,0,1,1,3,0,1,0,0,0,0,0,0
52646,1130,0,9,1,3,1,3,0,0,0,1,0,2,1,1
52647,1138,1,8,1,3,0,2,0,0,0,1,0,3,0,1
52648,1153,1,15,0,2,1,2,1,0,0,0,0,0,0,10
52649,1168,1,15,0,1,3,2,1,0,0,0,0,1,0,10
52650,1182,0,15,0,2,3,0,3,0,0,1,0,0,2,9
52651,1197,0,8,0,3,1,3,2,0,0,2,0,2,0,9
52652,1204,1,8,0,4,3,4,2,0,0,1,0,2,2,8
52653,1211,2,3,1,2,2,4,3,0,1,0,0,0,1,2
52654,1217,2,3,1,1,2,3,3,0,1,0,0,3,3,4
52655,1232,2,6,0,0,1,3,3,0,0,0,0,0,0,4
52656,1240,2,8,0,0,1,3,4,0,0,0,0,1,1,4
52657,1247,1,6,0,0,0,2,3,0,0,0,0,0,0,4
52658,1255,1,8,0,1,2,2,2,0,0,0,0,0,0,4
52659,1264,1,9,0,1,3,1,3,0,0,0,0,2,1,5
52660,1272,2,8,0,1,4,0,2,1,0,0,0,0,0,3
52661,1281,2,9,0,1,3,1,2,1,1,0,0,0,0,4
52662,1290,2,9,0,0,1,2,3,0,1,1,0,1,0,0
52663,1298,1,9,1,0,2,5,2,0,0,1,0,1,0,5
52664,1306,0,9,1,1,3,4,4,0,0,0,0,3,0,1
52665,1321,0,15,0,2,1,0,5,0,1,0,0,2,1,5
52666,1335,1,9,1,2,0,1,2,0,0,0,1,3,0,7
52667,1350,1,15,0,0,1,2,0,0,0,0,0,0,0,10
52668,1365,1,15,0,1,3,2,0,0,0,0,0,0,2,10
52669,1380,1,8,0,3,5,1,2,0,0,0,0,2,1,4
52670,1387,2,6,0,4,5,0,2,0,0,0,0,0,0,3
52671,1395,2,8,0,1,5,0,3,0,0,0,0,0,0,7
52672,1404,2,9,0,1,5,2,2,1,0,1,0,0,0,0
52673,1413,2,9,0,0,3,2,3,1,0,2,0,0,2,3
52674,1422,2,6,1,2,2,0,1,0,1,1,0,3,0,5
52675,1437,2,15,1,3,0,3,4,0,1,1,0,0,1,10
52676,1452,2,9,2,1,3,4,5,1,0,1,0,3,3,10
52677,1467,2,6,1,3,2,3,2,0,0,1,0,3,3,6
52678,1482,2,6,1,2,1,0,2,0,0,0,0,3,0,6
52679,0,0,5,0,2,1,2,0,0,0,0,0,0,0,4
52680,6,0,6,0,2,3,2,1,0,0,0,1,0,0,4
52681,14,0,8,0,3,3,5,3,0,0,0,1,0,2,8
52682,23,0,6,0,2,3,3,2,0,0,0,1,0,0,3
52683,31,0,8,0,2,2,1,3,1,0,0,0,0,2,4
52684,40,0,6,0,1,2,1,2,1,0,0,0,0,0,8
52685,48,0,8,1,3,4,1,0,0,0,0,0,0,1,4
52686,57,0,8,1,4,3,1,0,0,0,0,0,2,2,1
